BOARD;CHANNEL;TIMETAG;ENERGY;CALIB_ENERGY;ENERGYSHORT;FLAGS
0;1;132956677592000;636;673.842;57;0x0
0;1;133026245432000;575;609.213;58;0x0
0;1;133157225900000;167;176.937;26;0x0
0;1;133237925764000;258;273.351;29;0x0
0;0;132911024888000;239;167.572;24;0x0
0;0;132956677612000;82;57.4935;13;0x0
0;0;133026245444000;86;60.298;12;0x0
0;0;133157225908000;75;52.5855;11;0x0
0;0;133237925768000;160;112.182;22;0x0
0;0;133269329032000;51;35.7581;12;0x0
0;0;133308915636000;324;227.169;34;0x0
0;0;133319635368000;129;90.4471;16;0x0
0;0;133397997924000;73;51.1832;12;0x0
0;0;133401479364000;198;138.826;23;0x0
0;1;133269329008000;618;654.771;59;0x0
0;1;133308915640000;359;380.361;42;0x0
0;1;133319635360000;355;376.123;39;0x0
0;1;133397997904000;548;580.606;52;0x0
0;1;133401479380000;116;122.902;21;0x0
0;1;133406499304000;547;579.547;54;0x0
0;1;133517367312000;302;319.969;30;0x0
0;1;133554816212000;339;359.171;36;0x0
0;1;133594843856000;148;156.806;21;0x0
0;1;133634269892000;302;319.969;37;0x0
0;0;133406499308000;167;117.09;16;0x0
0;0;133517367308000;547;383.524;48;0x0
0;0;133554816240000;69;48.3787;16;0x0
0;0;133594843860000;119;83.4357;14;0x0
0;0;133634269904000;81;56.7923;14;0x0
0;0;133656926504000;106;74.3208;18;0x0
0;0;133752304632000;140;98.1596;17;0x0
0;0;133760434800000;897;628.923;71;0x0
0;0;133882549004000;64;44.873;13;0x0
0;0;133908034288000;833;584.05;61;0x0
0;1;133656926488000;581;615.57;57;0x0
0;1;133752304620000;563;596.499;63;0x0
0;1;133760434812000;40;42.38;14;0x0
0;1;133882548976000;577;611.332;61;0x0
0;1;133908034292000;252;266.994;29;0x0
0;1;133908792944000;158;167.401;23;0x0
0;1;133914960320000;570;603.915;60;0x0
0;1;134163168584000;369;390.956;36;0x0
0;1;134163169136000;57;60.3915;25;0x0
0;1;134184277820000;556;589.082;50;0x0
0;0;133908792932000;659;462.051;54;0x0
0;0;133914960340000;76;53.2866;12;0x0
0;0;134163168584000;414;290.272;37;0x0
0;0;134163169112000;64;44.873;20;0x0
0;0;134184277836000;83;58.1946;15;0x0
0;0;134219074176000;83;58.1946;14;0x0
0;0;134229252468000;395;276.95;41;0x0
0;0;134279034384000;140;98.1596;22;0x0
0;0;134311682388000;112;78.5277;14;0x0
0;0;134368166856000;48;33.6547;12;0x0
0;1;134219074156000;524;555.178;56;0x0
0;1;134229252476000;176;186.472;30;0x0
0;1;134279034380000;358;379.301;36;0x0
0;1;134311682380000;572;606.034;62;0x0
0;1;134368166836000;85;90.0575;15;0x0
0;1;134440448896000;640;678.08;65;0x0
0;1;134451390176000;18;19.071;8;0x0
0;1;134454929764000;97;102.772;14;0x0
0;1;134525627568000;141;149.39;20;0x0
0;1;134538402588000;472;500.084;50;0x0
0;0;134440448892000;1085;760.737;79;0x0
0;0;134451390188000;408;286.065;34;0x0
0;0;134454929752000;608;426.293;51;0x0
0;0;134525627580000;82;57.4935;13;0x0
0;0;134538402592000;296;207.537;32;0x0
0;0;134538403120000;47;32.9536;20;0x0
0;0;134545923292000;90;63.1026;15;0x0
0;0;134712092224000;106;74.3208;17;0x0
0;0;134744710700000;121;84.8379;18;0x0
0;0;134803607432000;154;107.976;19;0x0
0;1;134545923284000;584;618.748;61;0x0
0;1;134712092224000;216;228.852;28;0x0
0;1;134744710692000;561;594.38;59;0x0
0;1;134803607428000;277;293.482;36;0x0
0;1;134835946432000;594;629.343;69;0x0
0;1;134867512348000;115;121.843;19;0x0
0;1;134872316548000;538;570.011;55;0x0
0;1;134884393388000;693;734.234;70;0x0
0;1;134951025064000;215;227.793;29;0x0
0;1;135040831000000;146;154.687;26;0x0
0;0;134835946440000;143;100.263;20;0x0
0;0;134867512348000;146;102.366;20;0x0
0;0;134872316568000;71;49.7809;12;0x0
0;0;134884393388000;1083;759.335;93;0x0
0;0;134951025060000;245;171.779;27;0x0
0;0;135040830996000;70;49.0798;13;0x0
0;0;135083039696000;661;463.454;62;0x0
0;0;135096533952000;108;75.7231;20;0x0
0;0;135107062868000;529;370.903;48;0x0
0;0;135292557224000;156;109.378;19;0x0
0;1;135083039716000;117;123.962;19;0x0
0;1;135096533928000;376;398.372;36;0x0
0;1;135107062872000;306;324.207;38;0x0
0;1;135292557220000;223;236.269;24;0x0
0;1;135311470416000;461;488.43;54;0x0
0;1;135311470944000;66;69.927;30;0x0
0;1;135333691332000;22;23.309;14;0x0
0;1;135352169640000;428;453.466;49;0x0
0;1;135374602892000;521;552;58;0x0
0;1;135381870524000;601;636.76;65;0x0
0;0;135311470416000;280;196.319;30;0x0
0;0;135311470944000;42;29.4479;17;0x0
0;0;135333691348000;136;95.355;19;0x0
0;0;135352169660000;59;41.3673;11;0x0
0;0;135374602900000;173;121.297;25;0x0
0;0;135381870532000;129;90.4471;19;0x0
0;0;135446455176000;94;65.9072;14;0x0
0;0;135449522460000;133;93.2516;15;0x0
0;0;135484329472000;134;93.9528;18;0x0
0;0;135490068396000;50;35.057;15;0x0
0;1;135446455164000;579;613.451;52;0x0
0;1;135449522460000;163;172.699;21;0x0
0;1;135484329464000;560;593.32;65;0x0
0;1;135490068344000;523;554.119;51;0x0
0;1;135601711720000;72;76.284;15;0x0
0;1;135658871676000;636;673.842;68;0x0
0;1;135891601656000;608;644.176;71;0x0
0;1;136024916188000;464;491.608;44;0x0
0;1;136080439832000;486;514.917;46;0x0
0;1;136244715512000;430;455.585;43;0x0
0;0;135601711684000;858;601.578;78;0x0
0;0;135658871712000;50;35.057;13;0x0
0;0;135891601676000;96;67.3094;15;0x0
0;0;136024916188000;319;223.664;34;0x0
0;0;136024916744000;47;32.9536;20;0x0
0;0;136080439836000;244;171.078;26;0x0
0;0;136244715572000;45;31.5513;16;0x0
0;0;136249054460000;456;319.72;46;0x0
0;0;136320189364000;203;142.331;25;0x0
0;0;136339850096000;586;410.868;48;0x0
0;1;136249054376000;174;184.353;20;0x0
0;1;136320189364000;282;298.779;32;0x0
0;1;136339850104000;143;151.509;19;0x0
0;1;136443144096000;565;598.618;56;0x0
0;1;136468699376000;71;75.2245;24;0x0
0;1;136500048868000;458;485.251;45;0x0
0;1;136509987052000;586;620.867;70;0x0
0;1;136516364196000;185;196.008;23;0x0
0;1;136557237984000;281;297.72;34;0x0
0;1;136565158604000;130;137.735;21;0x0
0;0;136443144104000;151;105.872;19;0x0
0;0;136468699316000;818;573.533;73;0x0
0;0;136500048900000;47;32.9536;11;0x0
0;0;136509987056000;123;86.2402;15;0x0
0;0;136516364192000;151;105.872;17;0x0
0;0;136557237984000;312;218.756;39;0x0
0;0;136565158616000;85;59.5969;13;0x0
0;0;136574033776000;49;34.3559;15;0x0
0;0;136645776396000;195;136.722;24;0x0
0;0;136705570212000;166;116.389;20;0x0
0;1;136574033732000;198;209.781;24;0x0
0;1;136645776392000;352;372.944;40;0x0
0;1;136705570204000;511;541.405;54;0x0
0;1;136802551128000;294;311.493;32;0x0
0;1;136840728536000;180;190.71;27;0x0
0;1;137063956720000;488;517.036;52;0x0
0;1;137081345708000;167;176.937;22;0x0
0;1;137100962088000;535;566.833;56;0x0
0;1;137122433532000;167;176.937;26;0x0
0;1;137228479284000;421;446.05;46;0x0
0;0;136802551128000;315;220.859;32;0x0
0;0;136840728516000;1756;1231.2;127;0x0
0;0;137063956720000;278;194.917;28;0x0
0;0;137081345760000;39;27.3445;14;0x0
0;0;137100962096000;147;103.068;19;0x0
0;0;137122433512000;731;512.533;56;0x0
0;0;137228479332000;45;31.5513;15;0x0
0;0;137258325176000;247;173.182;32;0x0
0;0;137305571456000;133;93.2516;17;0x0
0;0;137334862180000;302;211.744;31;0x0
0;1;137258325172000;311;329.505;33;0x0
0;1;137305571452000;572;606.034;58;0x0
0;1;137334862204000;112;118.664;23;0x0
0;1;137562964424000;577;611.332;61;0x2
0;1;137600006328000;426;451.347;38;0x0
0;1;137617814760000;160;169.52;25;0x0
0;1;137683185656000;561;594.38;51;0x0
0;1;137747985076000;487;515.977;56;0x0
0;1;137770921132000;570;603.915;62;0x0
0;1;137838860764000;285;301.958;30;0x0
0;0;137562964432000;124;86.9414;13;0x2
0;0;137600006328000;382;267.835;35;0x0
0;0;137617814752000;237;166.17;27;0x0
0;0;137683185676000;87;60.9992;16;0x0
0;0;137747985084000;210;147.239;23;0x0
0;0;137770921124000;1619;1135.15;102;0x0
0;0;137838860768000;196;137.423;23;0x0
0;0;137884935552000;104;72.9186;16;0x0
0;0;138050656180000;855;599.475;67;0x0
0;0;138060021848000;397;278.353;41;0x0
0;1;137884935540000;347;367.647;38;0x0
0;1;138050656184000;369;390.956;43;0x0
0;1;138060021852000;327;346.457;38;0x0
0;1;138076096000000;174;184.353;25;0x0
0;1;138138289660000;655;693.973;73;0x0
0;1;138332030540000;683;723.639;74;0x0
0;1;138341394700000;652;690.794;64;0x0
0;1;138411927588000;603;638.879;56;0x0
0;1;138436409424000;399;422.741;46;0x0
0;1;138439554320000;183;193.889;25;0x0
0;0;138076096020000;46;32.2524;11;0x0
0;0;138138289728000;27;18.9308;10;0x0
0;0;138332030568000;44;30.8502;11;0x0
0;0;138341394716000;42;29.4479;8;0x0
0;0;138411927616000;67;46.9764;14;0x0
0;0;138436409440000;86;60.298;13;0x0
0;0;138439554316000;185;129.711;19;0x0
0;0;138473473064000;146;102.366;16;0x0
0;0;138498163184000;59;41.3673;12;0x0
0;0;138562109504000;94;65.9072;13;0x0
0;1;138473473060000;203;215.079;27;0x0
0;1;138498163176000;146;154.687;26;0x0
0;1;138562109492000;577;611.332;49;0x0
0;1;138589471076000;405;429.098;43;0x0
0;1;138610571780000;602;637.819;70;0x0
0;1;138640664440000;567;600.737;59;0x0
0;1;138645352568000;587;621.927;61;0x0
0;1;138669100524000;343;363.409;40;0x0
0;1;138725246480000;129;136.676;18;0x0
0;1;138735406172000;615;651.593;53;0x0
0;0;138589471092000;66;46.2752;13;0x0
0;0;138610571784000;185;129.711;21;0x0
0;0;138640664444000;169;118.493;24;0x0
0;0;138645352580000;118;82.7345;15;0x0
0;0;138669100520000;505;354.076;48;0x0
0;0;138725246476000;198;138.826;26;0x0
0;0;138735406200000;54;37.8616;14;0x0
0;0;138845627436000;362;253.813;35;0x0
0;0;138852446192000;468;328.134;47;0x0
0;0;138978702872000;259;181.595;33;0x0
0;1;138845627436000;255;270.173;28;0x0
0;1;138852446212000;138;146.211;24;0x0
0;1;138978702892000;100;105.95;20;0x0
0;1;139111369024000;85;90.0575;27;0x0
0;1;139128967456000;248;262.756;39;0x0
0;1;139200022232000;189;200.246;33;0x0
0;1;139250535400000;150;158.925;25;0x0
0;1;139285593236000;235;248.983;33;0x0
0;1;139304685156000;339;359.171;39;0x0
0;1;139324702376000;201;212.96;27;0x0
0;0;139111368948000;662;464.155;56;0x0
0;0;139128967456000;150;105.171;17;0x0
0;0;139200022236000;44;30.8502;9;0x0
0;0;139250535384000;327;229.273;30;0x0
0;0;139285593240000;179;125.504;20;0x0
0;0;139304685156000;467;327.432;44;0x0
0;0;139304685728000;63;44.1718;23;0x0
0;0;139324702372000;336;235.583;35;0x0
0;0;139377475648000;309;216.652;32;0x0
0;0;139390138040000;331;232.077;33;0x0
0;1;139377475652000;279;295.601;35;0x0
0;1;139390138044000;248;262.756;34;0x0
0;1;139396476288000;450;476.775;49;0x0
0;1;139396476832000;71;75.2245;28;0x0
0;1;139419115456000;559;592.261;54;0x0
0;1;139457591408000;462;489.489;53;0x0
0;1;139624160396000;601;636.76;58;0x0
0;1;139695395460000;163;172.699;27;0x0
0;1;139742505444000;257;272.292;31;0x0
0;1;139761217180000;120;127.14;22;0x0
0;0;139396476296000;212;148.642;27;0x0
0;0;139396476892000;20;14.0228;12;0x0
0;0;139419115484000;55;38.5627;13;0x0
0;0;139457591408000;303;212.445;31;0x0
0;0;139624160420000;73;51.1832;14;0x0
0;0;139695395456000;116;81.3322;18;0x0
0;0;139742505472000;51;35.7581;11;0x0
0;0;139761217176000;190;133.217;25;0x0
0;0;139788764436000;496;347.765;50;0x0
0;0;139793773676000;191;133.918;22;0x0
0;1;139788764444000;175;185.413;22;0x0
0;1;139793773676000;191;202.365;25;0x0
0;1;139797023020000;584;618.748;61;0x0
0;1;139879847236000;390;413.205;46;0x0
0;1;139919925456000;290;307.255;37;0x0
0;1;139954086196000;469;496.906;56;0x0
0;1;139979733916000;606;642.057;67;0x0
0;1;140073813340000;155;164.223;26;0x0
0;1;140092836184000;590;625.105;54;0x0
0;1;140132624132000;575;609.213;58;0x0
0;0;139797023032000;78;54.6889;13;0x0
0;0;139879847236000;228;159.86;28;0x0
0;0;139919925460000;163;114.286;22;0x0
0;0;139954086204000;146;102.366;20;0x0
0;0;139979733936000;73;51.1832;14;0x0
0;0;140073813328000;255;178.791;26;0x0
0;0;140092836200000;128;89.7459;17;0x0
0;0;140132624144000;136;95.355;18;0x0
0;0;140141621836000;161;112.884;18;0x0
0;0;140170709384000;94;65.9072;11;0x0
0;1;140141621836000;247;261.697;28;0x0
0;1;140170709376000;567;600.737;64;0x0
0;1;140200627612000;255;270.173;24;0x0
0;1;140201245052000;172;182.234;18;0x0
0;1;140212101508000;845;895.278;82;0x0
0;1;140374529224000;189;200.246;24;0x0
0;1;140428886580000;264;279.708;26;0x0
0;1;140491415836000;376;398.372;41;0x0
0;1;140542919164000;169;179.056;25;0x0
0;1;140560799432000;308;326.326;43;0x0
0;0;140200627624000;122;85.5391;17;0x0
0;0;140201245048000;476;333.743;43;0x0
0;0;140212101528000;75;52.5855;12;0x0
0;0;140374529216000;279;195.618;29;0x0
0;0;140428886644000;52;36.4593;16;0x0
0;0;140491415864000;48;33.6547;10;0x0
0;0;140542919160000;166;116.389;20;0x0
0;0;140560799432000;234;164.067;27;0x0
0;0;140560799960000;31;21.7353;14;0x0
0;0;140571563484000;228;159.86;30;0x0
0;1;140571563500000;89;94.2955;17;0x0
0;1;140602392076000;430;455.585;53;0x0
0;1;140602392652000;67;70.9865;27;0x0
0;1;140713758524000;495;524.453;59;0x0
0;1;140719289388000;366;387.777;41;0x0
0;1;140788449544000;312;330.564;37;0x0
0;1;140886040736000;109;115.486;20;0x0
0;1;140934496968000;334;353.873;38;0x0
0;1;140990569900000;536;567.892;58;0x0
0;1;141012832332000;205;217.198;29;0x0
0;0;140602392076000;385;269.939;37;0x0
0;0;140602392660000;44;30.8502;18;0x0
0;0;140713758528000;226;158.458;31;0x0
0;0;140719289384000;478;335.145;49;0x0
0;0;140788449544000;178;124.803;19;0x0
0;0;140886040716000;402;281.858;42;0x0
0;0;140934496964000;214;150.044;24;0x0
0;0;140990569904000;202;141.63;25;0x0
0;0;141012832332000;79;55.3901;11;0x0
0;0;141129876656000;88;61.7003;14;0x0
0;1;141129876644000;546;578.487;54;0x0
0;1;141137625200000;171;181.175;26;0x0
0;1;141214757156000;608;644.176;50;0x0
0;1;141220085488000;650;688.675;68;0x0
0;1;141300088540000;621;657.95;61;0x0
0;1;141306541828000;165;174.818;22;0x0
0;1;141426542320000;85;90.0575;21;0x0
0;1;141672391304000;133;140.914;24;0x0
0;1;141676705212000;395;418.503;40;0x0
0;1;141799635800000;378;400.491;45;0x0
0;0;141137625208000;61;42.7695;10;0x0
0;0;141214757176000;66;46.2752;11;0x0
0;0;141220085508000;60;42.0684;11;0x0
0;0;141300088560000;107;75.022;15;0x0
0;0;141306541828000;160;112.182;21;0x0
0;0;141426542308000;199;139.527;27;0x0
0;0;141672391288000;142;99.5619;17;0x0
0;0;141676705216000;324;227.169;34;0x0
0;0;141799635848000;51;35.7581;14;0x0
0;0;141842915896000;419;293.778;44;0x0
0;1;141842915900000;344;364.468;38;0x0
0;1;141881546048000;624;661.128;60;0x0
0;1;141926214328000;245;259.578;31;0x0
0;1;142010907092000;194;205.543;27;0x0
0;1;142011619736000;223;236.269;32;0x0
0;1;142022112408000;137;145.152;21;0x0
0;1;142128163536000;668;707.746;63;0x0
0;1;142148713704000;173;183.294;26;0x0
0;1;142160432632000;357;378.242;41;0x0
0;1;142365114268000;435;460.883;47;0x0
0;0;141881546072000;65;45.5741;12;0x0
0;0;141926214328000;217;152.147;26;0x0
0;0;142010907084000;264;185.101;23;0x0
0;0;142011619732000;236;165.469;25;0x0
0;0;142022112396000;218;152.849;27;0x0
0;0;142128163572000;51;35.7581;13;0x0
0;0;142148713692000;659;462.051;59;0x0
0;0;142160432652000;78;54.6889;14;0x0
0;0;142365114276000;157;110.079;22;0x0
0;0;142461172308000;433;303.594;43;0x0
0;1;142461172320000;134;141.973;23;0x0
0;1;142468059268000;181;191.77;24;0x0
0;1;142474821884000;194;205.543;24;0x0
0;1;142536066352000;159;168.461;26;0x0
0;1;142644288592000;203;215.079;24;0x0
0;1;142729865212000;107;113.367;25;0x0
0;1;142749148276000;430;455.585;41;0x0
0;1;142800221568000;382;404.729;39;0x0
0;1;142800222184000;41;43.4395;18;0x0
0;1;142865533356000;181;191.77;24;0x0
0;0;142468059268000;179;125.504;20;0x0
0;0;142474821892000;121;84.8379;18;0x0
0;0;142536066340000;216;151.446;21;0x0
0;0;142644288600000;124;86.9414;16;0x0
0;0;142729865184000;436;305.697;43;0x0
0;0;142749148320000;38;26.6433;11;0x0
0;0;142800221572000;255;178.791;36;0x0
0;0;142800222100000;41;28.7467;14;0x0
0;0;142865533360000;121;84.8379;18;0x0
0;0;142910159992000;61;42.7695;12;0x0
0;1;142910159972000;610;646.295;62;0x0
0;1;142923125976000;455;482.073;44;0x0
0;1;142938255312000;76;80.522;12;0x0
0;1;142956958532000;609;645.236;57;0x0
0;1;142986417032000;619;655.831;65;0x0
0;1;143000821276000;135;143.033;21;0x0
0;1;143034628792000;588;622.986;64;0x0
0;1;143034629328000;89;94.2955;31;0x0
0;1;143120156472000;220;233.09;27;0x0
0;1;143172128152000;333;352.814;41;0x0
0;0;142923125976000;322;225.767;31;0x0
0;0;142938255288000;1012;709.554;79;0x0
0;0;142956958556000;58;40.6661;13;0x0
0;0;142986417048000;58;40.6661;11;0x0
0;0;143000821260000;192;134.619;23;0x0
0;0;143034628804000;135;94.6539;19;0x0
0;0;143034629340000;25;17.5285;13;0x0
0;0;143120156468000;211;147.941;24;0x0
0;0;143172128156000;165;115.688;20;0x0
0;0;143229921204000;97;68.0106;14;0x0
0;1;143229921192000;479;507.501;54;0x0
0;1;143295028380000;574;608.153;64;0x0
0;1;143386613028000;170;180.115;26;0x0
0;1;143393738764000;593;628.284;56;0x0
0;1;143399118248000;615;651.593;70;0x0
0;1;143521390716000;187;198.127;31;0x0
0;1;143553674924000;165;174.818;25;0x0
0;1;143689652404000;127;134.556;18;0x0
0;1;143738495732000;407;431.217;41;0x0
0;1;143809578800000;205;217.198;29;0x0
0;0;143295028424000;51;35.7581;12;0x0
0;0;143386613012000;516;361.788;46;0x0
0;0;143393738788000;70;49.0798;12;0x0
0;0;143399118256000;92;64.5049;14;0x0
0;0;143521390708000;174;121.998;21;0x0
0;0;143553674920000;171;119.895;24;0x0
0;0;143689652388000;652;457.143;55;0x0
0;0;143738495740000;171;119.895;18;0x0
0;0;143809578788000;561;393.34;46;0x0
0;0;143824851484000;101;70.8151;16;0x0
0;1;143824851472000;569;602.856;58;0x0
0;1;143965739700000;557;590.142;53;0x0
0;1;144049096092000;540;572.13;58;0x0
0;1;144056892604000;402;425.919;48;0x0
0;1;144103306960000;225;238.388;31;0x0
0;1;144122462048000;364;385.658;41;0x0
0;1;144190661812000;168;177.996;25;0x0
0;1;144205666520000;500;529.75;55;0x0
0;1;144319859088000;306;324.207;36;0x0
0;1;144371061884000;644;682.318;62;0x0
0;0;143965739708000;133;93.2516;18;0x0
0;0;144049096104000;110;77.1254;17;0x0
0;0;144056892612000;101;70.8151;12;0x0
0;0;144103306956000;208;145.837;23;0x0
0;0;144122462076000;59;41.3673;15;0x0
0;0;144190661820000;114;79.93;13;0x0
0;0;144205666528000;240;168.274;28;0x0
0;0;144319859080000;1562;1095.18;109;0x0
0;0;144371061900000;85;59.5969;14;0x0
0;0;144457031388000;274;192.112;27;0x0
0;1;144457031392000;228;241.566;27;0x0
0;1;144490619660000;557;590.142;68;0x0
0;1;144554487508000;528;559.416;51;0x0
0;1;144586911040000;107;113.367;20;0x0
0;1;144604150172000;139;147.271;20;0x0
0;1;144825741328000;149;157.866;29;0x0
0;1;144858607628000;342;362.349;37;0x0
0;1;144894771124000;565;598.618;53;0x0
0;1;145027528540000;204;216.138;31;0x0
0;1;145086550104000;618;654.771;61;0x0
0;0;144490619664000;125;87.6425;18;0x0
0;0;144554487524000;67;46.9764;11;0x0
0;0;144586911040000;90;63.1026;15;0x0
0;0;144604150188000;45;31.5513;10;0x0
0;0;144825741328000;142;99.5619;21;0x0
0;0;144858607640000;111;77.8265;17;0x0
0;0;144894771132000;122;85.5391;14;0x0
0;0;145027528536000;186;130.412;23;0x0
0;0;145086550132000;64;44.873;11;0x0
0;0;145106187320000;174;121.998;24;0x0
0;1;145106187312000;552;584.844;70;0x0
0;1;145116457480000;208;220.376;22;0x0
0;1;145144031348000;505;535.048;47;0x0
0;1;145144031904000;80;84.76;28;0x0
0;1;145209828132000;226;239.447;35;0x0
0;1;145211611504000;115;121.843;21;0x0
0;1;145217307220000;82;86.879;19;0x0
0;1;145357463128000;504;533.988;56;0x0
0;1;145400729236000;123;130.319;19;0x0
0;1;145506619772000;189;200.246;23;0x0
0;0;145116457484000;218;152.849;28;0x0
0;0;145144031352000;254;178.09;29;0x0
0;0;145209828164000;966;677.301;72;0x0
0;0;145211611484000;582;408.063;54;0x0
0;0;145217307196000;384;269.238;39;0x0
0;0;145357463136000;125;87.6425;16;0x0
0;0;145400729224000;752;527.257;63;0x0
0;0;145506619764000;296;207.537;28;0x0
0;0;145537187008000;52;36.4593;12;0x0
0;0;145562267028000;106;74.3208;16;0x0
0;1;145537186988000;202;214.019;24;0x0
0;1;145562267024000;188;199.186;25;0x0
0;1;145665349284000;406;430.157;41;0x0
0;1;145695090040000;635;672.783;69;0x0
0;1;145715274448000;297;314.672;36;0x0
0;1;145879847024000;623;660.069;57;0x0
0;1;145882029356000;502;531.869;52;0x0
0;1;145882029924000;83;87.9385;26;0x0
0;1;145966480288000;161;170.58;25;0x0
0;1;146047489444000;641;679.14;64;0x0
0;0;145665349288000;305;213.848;30;0x0
0;0;145695090052000;84;58.8958;16;0x0
0;0;145715274456000;124;86.9414;19;0x0
0;0;145879847056000;61;42.7695;11;0x0
0;0;145882029364000;145;101.665;17;0x0
0;0;145966480272000;569;398.949;60;0x0
0;0;146047489488000;52;36.4593;16;0x0
0;0;146107055788000;195;136.722;24;0x0
0;0;146190265668000;194;136.021;24;0x0
0;0;146268929472000;167;117.09;21;0x0
0;1;146107055784000;520;550.94;55;0x0
0;1;146190265664000;231;244.745;26;0x0
0;1;146268929472000;486;514.917;56;0x0
0;1;146295081836000;591;626.165;62;0x0
0;1;146354801408000;203;215.079;25;0x0
0;1;146379897336000;146;154.687;22;0x0
0;1;146548869136000;194;205.543;21;0x0
0;1;146669919600000;341;361.29;33;0x0
0;1;146692463196000;569;602.856;63;0x0
0;1;146703449048000;636;673.842;67;0x0
0;0;146268930048000;19;13.3217;8;0x0
0;0;146295081872000;69;48.3787;15;0x0
0;0;146354801424000;84;58.8958;15;0x0
0;0;146379897324000;1536;1076.95;118;0x0
0;0;146548869136000;192;134.619;21;0x0
0;0;146669919596000;1501;1052.41;106;0x0
0;0;146692463208000;69;48.3787;10;0x0
0;0;146703449104000;48;33.6547;16;0x0
0;0;146715502968000;290;203.331;30;0x0
0;0;146776263480000;254;178.09;30;0x0
0;1;146715502960000;784;830.648;74;0x0
0;1;146776263484000;164;173.758;24;0x0
0;1;146776687152000;586;620.867;59;0x0
0;1;146791468684000;417;441.812;49;0x0
0;1;146851800256000;547;579.547;54;0x0
0;1;146887659948000;518;548.821;50;0x0
0;1;146979419380000;192;203.424;27;0x0
0;1;147003053556000;572;606.034;61;0x0
0;1;147059969660000;180;190.71;31;0x0
0;1;147098847284000;382;404.729;42;0x0
0;0;146776687164000;78;54.6889;12;0x0
0;0;146791468700000;97;68.0106;13;0x0
0;0;146851800276000;88;61.7003;16;0x0
0;0;146887659952000;180;126.205;23;0x0
0;0;146979419384000;80;56.0912;13;0x0
0;0;147003053568000;96;67.3094;14;0x0
0;0;147059969672000;71;49.7809;14;0x0
0;0;147098847312000;78;54.6889;14;0x0
0;0;147114460084000;52;36.4593;14;0x0
0;0;147186992348000;226;158.458;25;0x0
0;1;147114460052000;402;425.919;44;0x0
0;1;147186992408000;75;79.4625;24;0x0
0;1;147273908980000;321;340.1;29;0x0
0;1;147350883236000;487;515.977;47;0x0
0;1;147406464408000;146;154.687;22;0x0
0;1;147436842860000;187;198.127;22;0x0
0;1;147441418660000;185;196.008;26;0x0
0;1;147441419352000;13;13.7735;7;0x0
0;1;147448658244000;45;47.6775;16;0x0
0;1;147491433980000;110;116.545;21;0x0
0;0;147273908988000;156;109.378;22;0x0
0;0;147350883240000;198;138.826;21;0x0
0;0;147406464400000;414;290.272;43;0x0
0;0;147436842896000;70;49.0798;16;0x0
0;0;147441418648000;793;556.004;69;0x0
0;0;147441419332000;36;25.241;17;0x0
0;0;147491433940000;4095;2871.17;538;0x8080
0;0;147595163872000;68;47.6775;13;0x0
0;0;147645947824000;794;556.705;71;0x0
0;0;147694112148000;471;330.237;52;0x0
0;1;147595163852000;272;288.184;31;0x0
0;1;147645947844000;135;143.033;26;0x0
0;1;147694112180000;74;78.403;17;0x0
0;1;147753148040000;489;518.096;56;0x0
0;1;147753148572000;92;97.474;31;0x0
0;1;147938036408000;598;633.581;52;0x0
0;1;148121399192000;307;325.267;33;0x0
0;1;148232745632000;616;652.652;60;0x0
0;1;148232873648000;333;352.814;33;0x0
0;1;148348381620000;174;184.353;27;0x0
0;0;147753148040000;245;171.779;25;0x0
0;0;147753148568000;32;22.4365;16;0x0
0;0;147938036436000;86;60.298;15;0x0
0;0;148121399188000;328;229.974;31;0x0
0;0;148232745644000;93;65.206;13;0x0
0;0;148232873648000;299;209.641;31;0x0
0;0;148348381600000;719;504.12;62;0x0
0;0;148363567444000;174;121.998;20;0x0
0;0;148414829280000;178;124.803;22;0x0
0;0;148414829852000;17;11.9194;7;0x0
0;1;148363567440000;547;579.547;53;0x0
0;1;148414829272000;542;574.249;53;0x0
0;1;148414829804000;86;91.117;31;0x0
0;1;148518087824000;625;662.188;61;0x0
0;1;148553364000000;561;594.38;53;0x0
0;1;148616133424000;119;126.081;18;0x0
0;1;148620094896000;192;203.424;24;0x0
0;1;148684542516000;372;394.134;43;0x0
0;1;148738456052000;95;100.653;20;0x0
0;1;148748570120000;140;148.33;26;0x0
0;0;148518087872000;43;30.149;15;0x0
0;0;148553364008000;200;140.228;26;0x0
0;0;148616133456000;72;50.4821;17;0x0
0;0;148620094960000;50;35.057;18;0x0
0;0;148684542516000;264;185.101;27;0x0
0;0;148738456056000;81;56.7923;14;0x0
0;0;148748570108000;227;159.159;23;0x0
0;0;148856958692000;136;95.355;19;0x0
0;0;148966510708000;161;112.884;24;0x0
0;0;149021523288000;43;30.149;13;0x0
0;1;148856958684000;281;297.72;33;0x0
0;1;148966510700000;503;532.929;57;0x0
0;1;149021523264000;140;148.33;23;0x0
0;1;149092887544000;221;234.15;28;0x0
0;1;149181929464000;375;397.313;43;0x0
0;1;149256145996000;148;156.806;21;0x0
0;1;149264118564000;550;582.725;53;0x0
0;1;149396718336000;352;372.944;39;0x0
0;1;149620505736000;194;205.543;27;0x0
0;1;149757912148000;194;205.543;26;0x0
0;0;149092887540000;340;238.388;30;0x0
0;0;149181929460000;420;294.479;35;0x0
