# board	channel	time[ps]	E	E_calib	E_short	Flag	board	channel	time[ps]	E	E_calib	E_short	Flag
0.00	1.00	145209828132000.00	226.00	239.45	35.00	nan	0.00	0.00	145209828164000.00	966.00	677.30	72.00	nan
0.00	0.00	145211611484000.00	582.00	408.06	54.00	nan	0.00	1.00	145211611504000.00	115.00	121.84	21.00	nan
0.00	0.00	145217307196000.00	384.00	269.24	39.00	nan	0.00	1.00	145217307220000.00	82.00	86.88	19.00	nan
0.00	1.00	145357463128000.00	504.00	533.99	56.00	nan	0.00	0.00	145357463136000.00	125.00	87.64	16.00	nan
0.00	0.00	145400729224000.00	752.00	527.26	63.00	nan	0.00	1.00	145400729236000.00	123.00	130.32	19.00	nan
0.00	0.00	145506619764000.00	296.00	207.54	28.00	nan	0.00	1.00	145506619772000.00	189.00	200.25	23.00	nan
0.00	1.00	145537186988000.00	202.00	214.02	24.00	nan	0.00	0.00	145537187008000.00	52.00	36.46	12.00	nan
0.00	1.00	145562267024000.00	188.00	199.19	25.00	nan	0.00	0.00	145562267028000.00	106.00	74.32	16.00	nan
0.00	1.00	145665349284000.00	406.00	430.16	41.00	nan	0.00	0.00	145665349288000.00	305.00	213.85	30.00	nan
0.00	1.00	145695090040000.00	635.00	672.78	69.00	nan	0.00	0.00	145695090052000.00	84.00	58.90	16.00	nan
0.00	1.00	145715274448000.00	297.00	314.67	36.00	nan	0.00	0.00	145715274456000.00	124.00	86.94	19.00	nan
0.00	1.00	145879847024000.00	623.00	660.07	57.00	nan	0.00	0.00	145879847056000.00	61.00	42.77	11.00	nan
0.00	1.00	145882029356000.00	502.00	531.87	52.00	nan	0.00	0.00	145882029364000.00	145.00	101.67	17.00	nan
0.00	0.00	145966480272000.00	569.00	398.95	60.00	nan	0.00	1.00	145966480288000.00	161.00	170.58	25.00	nan
0.00	1.00	146047489444000.00	641.00	679.14	64.00	nan	0.00	0.00	146047489488000.00	52.00	36.46	16.00	nan
0.00	1.00	146107055784000.00	520.00	550.94	55.00	nan	0.00	0.00	146107055788000.00	195.00	136.72	24.00	nan
0.00	1.00	146190265664000.00	231.00	244.75	26.00	nan	0.00	0.00	146190265668000.00	194.00	136.02	24.00	nan
0.00	0.00	146268929472000.00	167.00	117.09	21.00	nan	0.00	1.00	146268929472000.00	486.00	514.92	56.00	nan
0.00	1.00	146295081836000.00	591.00	626.16	62.00	nan	0.00	0.00	146295081872000.00	69.00	48.38	15.00	nan
0.00	1.00	146354801408000.00	203.00	215.08	25.00	nan	0.00	0.00	146354801424000.00	84.00	58.90	15.00	nan
0.00	0.00	146379897324000.00	1536.00	1076.95	118.00	nan	0.00	1.00	146379897336000.00	146.00	154.69	22.00	nan
0.00	1.00	146548869136000.00	194.00	205.54	21.00	nan	0.00	0.00	146548869136000.00	192.00	134.62	21.00	nan
0.00	0.00	146669919596000.00	1501.00	1052.41	106.00	nan	0.00	1.00	146669919600000.00	341.00	361.29	33.00	nan
0.00	1.00	146692463196000.00	569.00	602.86	63.00	nan	0.00	0.00	146692463208000.00	69.00	48.38	10.00	nan
0.00	1.00	146703449048000.00	636.00	673.84	67.00	nan	0.00	0.00	146703449104000.00	48.00	33.65	16.00	nan
0.00	1.00	146715502960000.00	784.00	830.65	74.00	nan	0.00	0.00	146715502968000.00	290.00	203.33	30.00	nan
0.00	0.00	146776263480000.00	254.00	178.09	30.00	nan	0.00	1.00	146776263484000.00	164.00	173.76	24.00	nan
0.00	1.00	146776687152000.00	586.00	620.87	59.00	nan	0.00	0.00	146776687164000.00	78.00	54.69	12.00	nan
0.00	1.00	146791468684000.00	417.00	441.81	49.00	nan	0.00	0.00	146791468700000.00	97.00	68.01	13.00	nan
0.00	1.00	146851800256000.00	547.00	579.55	54.00	nan	0.00	0.00	146851800276000.00	88.00	61.70	16.00	nan
0.00	1.00	146887659948000.00	518.00	548.82	50.00	nan	0.00	0.00	146887659952000.00	180.00	126.20	23.00	nan
0.00	1.00	146979419380000.00	192.00	203.42	27.00	nan	0.00	0.00	146979419384000.00	80.00	56.09	13.00	nan
0.00	1.00	147003053556000.00	572.00	606.03	61.00	nan	0.00	0.00	147003053568000.00	96.00	67.31	14.00	nan
0.00	1.00	147059969660000.00	180.00	190.71	31.00	nan	0.00	0.00	147059969672000.00	71.00	49.78	14.00	nan
0.00	1.00	147098847284000.00	382.00	404.73	42.00	nan	0.00	0.00	147098847312000.00	78.00	54.69	14.00	nan
0.00	1.00	147114460052000.00	402.00	425.92	44.00	nan	0.00	0.00	147114460084000.00	52.00	36.46	14.00	nan
0.00	0.00	147186992348000.00	226.00	158.46	25.00	nan	0.00	1.00	147186992408000.00	75.00	79.46	24.00	nan
0.00	1.00	147273908980000.00	321.00	340.10	29.00	nan	0.00	0.00	147273908988000.00	156.00	109.38	22.00	nan
0.00	1.00	147350883236000.00	487.00	515.98	47.00	nan	0.00	0.00	147350883240000.00	198.00	138.83	21.00	nan
0.00	0.00	147406464400000.00	414.00	290.27	43.00	nan	0.00	1.00	147406464408000.00	146.00	154.69	22.00	nan
0.00	1.00	147436842860000.00	187.00	198.13	22.00	nan	0.00	0.00	147436842896000.00	70.00	49.08	16.00	nan
0.00	0.00	147441418648000.00	793.00	556.00	69.00	nan	0.00	1.00	147441418660000.00	185.00	196.01	26.00	nan
0.00	0.00	147441419332000.00	36.00	25.24	17.00	nan	0.00	1.00	147441419352000.00	13.00	13.77	7.00	nan
0.00	0.00	147491433940000.00	4095.00	2871.17	538.00	nan	0.00	1.00	147491433980000.00	110.00	116.55	21.00	nan
0.00	1.00	147595163852000.00	272.00	288.18	31.00	nan	0.00	0.00	147595163872000.00	68.00	47.68	13.00	nan
0.00	0.00	147645947824000.00	794.00	556.71	71.00	nan	0.00	1.00	147645947844000.00	135.00	143.03	26.00	nan
0.00	0.00	147694112148000.00	471.00	330.24	52.00	nan	0.00	1.00	147694112180000.00	74.00	78.40	17.00	nan
0.00	1.00	147753148040000.00	489.00	518.10	56.00	nan	0.00	0.00	147753148040000.00	245.00	171.78	25.00	nan
0.00	0.00	147753148568000.00	32.00	22.44	16.00	nan	0.00	1.00	147753148572000.00	92.00	97.47	31.00	nan
0.00	1.00	147938036408000.00	598.00	633.58	52.00	nan	0.00	0.00	147938036436000.00	86.00	60.30	15.00	nan
0.00	0.00	148121399188000.00	328.00	229.97	31.00	nan	0.00	1.00	148121399192000.00	307.00	325.27	33.00	nan
0.00	1.00	148232745632000.00	616.00	652.65	60.00	nan	0.00	0.00	148232745644000.00	93.00	65.21	13.00	nan
0.00	1.00	148232873648000.00	333.00	352.81	33.00	nan	0.00	0.00	148232873648000.00	299.00	209.64	31.00	nan
0.00	0.00	148348381600000.00	719.00	504.12	62.00	nan	0.00	1.00	148348381620000.00	174.00	184.35	27.00	nan
0.00	1.00	148363567440000.00	547.00	579.55	53.00	nan	0.00	0.00	148363567444000.00	174.00	122.00	20.00	nan
0.00	1.00	148414829272000.00	542.00	574.25	53.00	nan	0.00	0.00	148414829280000.00	178.00	124.80	22.00	nan
0.00	1.00	148414829804000.00	86.00	91.12	31.00	nan	0.00	0.00	148414829852000.00	17.00	11.92	7.00	nan
0.00	1.00	148518087824000.00	625.00	662.19	61.00	nan	0.00	0.00	148518087872000.00	43.00	30.15	15.00	nan
0.00	1.00	148553364000000.00	561.00	594.38	53.00	nan	0.00	0.00	148553364008000.00	200.00	140.23	26.00	nan
0.00	1.00	148616133424000.00	119.00	126.08	18.00	nan	0.00	0.00	148616133456000.00	72.00	50.48	17.00	nan
0.00	1.00	148620094896000.00	192.00	203.42	24.00	nan	0.00	0.00	148620094960000.00	50.00	35.06	18.00	nan
0.00	1.00	148684542516000.00	372.00	394.13	43.00	nan	0.00	0.00	148684542516000.00	264.00	185.10	27.00	nan
0.00	1.00	148738456052000.00	95.00	100.65	20.00	nan	0.00	0.00	148738456056000.00	81.00	56.79	14.00	nan
0.00	0.00	148748570108000.00	227.00	159.16	23.00	nan	0.00	1.00	148748570120000.00	140.00	148.33	26.00	nan
0.00	1.00	148856958684000.00	281.00	297.72	33.00	nan	0.00	0.00	148856958692000.00	136.00	95.36	19.00	nan
0.00	1.00	148966510700000.00	503.00	532.93	57.00	nan	0.00	0.00	148966510708000.00	161.00	112.88	24.00	nan
0.00	1.00	149021523264000.00	140.00	148.33	23.00	nan	0.00	0.00	149021523288000.00	43.00	30.15	13.00	nan
0.00	0.00	149092887540000.00	340.00	238.39	30.00	nan	0.00	1.00	149092887544000.00	221.00	234.15	28.00	nan
0.00	0.00	149181929460000.00	420.00	294.48	35.00	nan	0.00	1.00	149181929464000.00	375.00	397.31	43.00	nan
0.00	0.00	149256145992000.00	278.00	194.92	26.00	nan	0.00	1.00	149256145996000.00	148.00	156.81	21.00	nan
0.00	1.00	149264118564000.00	550.00	582.73	53.00	nan	0.00	0.00	149264118572000.00	125.00	87.64	15.00	nan
0.00	1.00	149396718336000.00	352.00	372.94	39.00	nan	0.00	0.00	149396718336000.00	498.00	349.17	57.00	nan
0.00	0.00	149620505732000.00	208.00	145.84	27.00	nan	0.00	1.00	149620505736000.00	194.00	205.54	27.00	nan
0.00	0.00	149757912140000.00	646.00	452.94	57.00	nan	0.00	1.00	149757912148000.00	194.00	205.54	26.00	nan
0.00	1.00	149761703660000.00	445.00	471.48	50.00	nan	0.00	0.00	149761703664000.00	337.00	236.28	39.00	nan
0.00	0.00	149849685448000.00	287.00	201.23	30.00	nan	0.00	1.00	149849685448000.00	182.00	192.83	25.00	nan
0.00	1.00	149915230040000.00	589.00	624.05	54.00	nan	0.00	0.00	149915230060000.00	66.00	46.28	13.00	nan
0.00	1.00	150094101592000.00	268.00	283.95	31.00	nan	0.00	0.00	150094101612000.00	76.00	53.29	14.00	nan
0.00	0.00	150121939216000.00	428.00	300.09	39.00	nan	0.00	1.00	150121939224000.00	177.00	187.53	23.00	nan
0.00	1.00	150172537976000.00	514.00	544.58	56.00	nan	0.00	0.00	150172537976000.00	582.00	408.06	54.00	nan
0.00	0.00	150271848692000.00	1388.00	973.18	97.00	nan	0.00	1.00	150271848700000.00	278.00	294.54	35.00	nan
0.00	0.00	150275393496000.00	565.00	396.14	45.00	nan	0.00	1.00	150275393528000.00	100.00	105.95	22.00	nan
0.00	0.00	150379730756000.00	520.00	364.59	46.00	nan	0.00	1.00	150379730764000.00	164.00	173.76	22.00	nan
0.00	1.00	150381931508000.00	574.00	608.15	44.00	nan	0.00	0.00	150381931520000.00	118.00	82.73	17.00	nan
0.00	1.00	150439012476000.00	6.00	6.36	5.00	nan	0.00	0.00	150439012496000.00	157.00	110.08	21.00	nan
0.00	0.00	150517144676000.00	365.00	255.92	36.00	nan	0.00	1.00	150517144680000.00	136.00	144.09	20.00	nan
0.00	1.00	150573896636000.00	326.00	345.40	41.00	nan	0.00	0.00	150573896668000.00	45.00	31.55	12.00	nan
0.00	0.00	150625878432000.00	112.00	78.53	14.00	nan	0.00	1.00	150625878436000.00	80.00	84.76	14.00	nan
0.00	0.00	150793716720000.00	323.00	226.47	29.00	nan	0.00	1.00	150793716728000.00	176.00	186.47	21.00	nan
0.00	1.00	150850972432000.00	580.00	614.51	54.00	nan	0.00	0.00	150850972440000.00	137.00	96.06	16.00	nan
0.00	0.00	150900035792000.00	368.00	258.02	34.00	nan	0.00	1.00	150900035848000.00	90.00	95.36	36.00	nan
0.00	1.00	150956950984000.00	215.00	227.79	24.00	nan	0.00	0.00	150956950984000.00	331.00	232.08	30.00	nan
0.00	0.00	150956951648000.00	26.00	18.23	15.00	nan	0.00	1.00	150956951684000.00	14.00	14.83	7.00	nan
0.00	1.00	151001030296000.00	593.00	628.28	61.00	nan	0.00	0.00	151001030312000.00	64.00	44.87	11.00	nan
0.00	0.00	151028203284000.00	262.00	183.70	28.00	nan	0.00	1.00	151028203288000.00	168.00	178.00	26.00	nan
0.00	1.00	151030480356000.00	324.00	343.28	35.00	nan	0.00	0.00	151030480388000.00	41.00	28.75	12.00	nan
0.00	0.00	151184840460000.00	265.00	185.80	25.00	nan	0.00	1.00	151184840464000.00	243.00	257.46	36.00	nan
0.00	0.00	151339543180000.00	723.00	506.92	64.00	nan	0.00	1.00	151339543200000.00	123.00	130.32	22.00	nan
0.00	0.00	151343379720000.00	89.00	62.40	13.00	nan	0.00	1.00	151343379724000.00	144.00	152.57	20.00	nan
0.00	1.00	151363486144000.00	590.00	625.11	58.00	nan	0.00	0.00	151363486152000.00	131.00	91.85	19.00	nan
0.00	0.00	151377975784000.00	467.00	327.43	42.00	nan	0.00	1.00	151377975828000.00	55.00	58.27	16.00	nan
0.00	1.00	151397422904000.00	460.00	487.37	45.00	nan	0.00	0.00	151397422908000.00	221.00	154.95	26.00	nan
0.00	1.00	151410324584000.00	472.00	500.08	50.00	nan	0.00	0.00	151410324600000.00	75.00	52.59	11.00	nan
0.00	1.00	151522000276000.00	376.00	398.37	40.00	nan	0.00	0.00	151522000284000.00	96.00	67.31	14.00	nan
0.00	1.00	151584135076000.00	606.00	642.06	55.00	nan	0.00	0.00	151584135092000.00	121.00	84.84	18.00	nan
0.00	0.00	151695976152000.00	634.00	444.52	61.00	nan	0.00	1.00	151695976164000.00	146.00	154.69	22.00	nan
0.00	1.00	151721329012000.00	930.00	985.34	77.00	nan	0.00	0.00	151721329020000.00	289.00	202.63	30.00	nan
0.00	1.00	151749966816000.00	326.00	345.40	33.00	nan	0.00	0.00	151749966900000.00	40.00	28.05	17.00	nan
0.00	1.00	151801801540000.00	470.00	497.96	50.00	nan	0.00	0.00	151801801540000.00	286.00	200.53	31.00	nan
0.00	1.00	151937851352000.00	593.00	628.28	51.00	nan	0.00	0.00	151937851368000.00	103.00	72.22	14.00	nan
0.00	1.00	151969659316000.00	535.00	566.83	51.00	nan	0.00	0.00	151969659324000.00	219.00	153.55	27.00	nan
0.00	0.00	151969659848000.00	29.00	20.33	14.00	nan	0.00	1.00	151969659892000.00	76.00	80.52	26.00	nan
0.00	1.00	151997432428000.00	297.00	314.67	33.00	nan	0.00	0.00	151997432432000.00	98.00	68.71	13.00	nan
0.00	1.00	152025125224000.00	655.00	693.97	55.00	nan	0.00	0.00	152025125240000.00	62.00	43.47	11.00	nan
0.00	1.00	152048701940000.00	630.00	667.49	57.00	nan	0.00	0.00	152048701952000.00	108.00	75.72	15.00	nan
0.00	1.00	152059148948000.00	978.00	1036.19	89.00	nan	0.00	0.00	152059148964000.00	125.00	87.64	19.00	nan
0.00	0.00	152138304568000.00	174.00	122.00	23.00	nan	0.00	1.00	152138304576000.00	145.00	153.63	24.00	nan
0.00	0.00	152170165868000.00	506.00	354.78	45.00	nan	0.00	1.00	152170165876000.00	155.00	164.22	22.00	nan
0.00	1.00	152271134160000.00	85.00	90.06	26.00	nan	0.00	0.00	152271134212000.00	270.00	189.31	25.00	nan
0.00	1.00	152397576300000.00	457.00	484.19	54.00	nan	0.00	0.00	152397576300000.00	235.00	164.77	25.00	nan
0.00	1.00	152645033132000.00	343.00	363.41	35.00	nan	0.00	0.00	152645033148000.00	117.00	82.03	17.00	nan
0.00	1.00	152742986288000.00	322.00	341.16	41.00	nan	0.00	0.00	152742986300000.00	116.00	81.33	19.00	nan
0.00	1.00	152846603612000.00	73.00	77.34	19.00	nan	0.00	0.00	152846603624000.00	41.00	28.75	13.00	nan
0.00	0.00	152854794916000.00	397.00	278.35	38.00	nan	0.00	1.00	152854794932000.00	187.00	198.13	29.00	nan
0.00	1.00	152857045992000.00	474.00	502.20	44.00	nan	0.00	0.00	152857046000000.00	281.00	197.02	33.00	nan
0.00	1.00	152877979852000.00	600.00	635.70	62.00	nan	0.00	0.00	152877979868000.00	107.00	75.02	15.00	nan
0.00	0.00	152890630004000.00	556.00	389.83	50.00	nan	0.00	1.00	152890630012000.00	171.00	181.18	19.00	nan
0.00	1.00	152915908448000.00	605.00	641.00	57.00	nan	0.00	0.00	152915908464000.00	112.00	78.53	14.00	nan
0.00	1.00	152951463664000.00	125.00	132.44	21.00	nan	0.00	0.00	152951463668000.00	157.00	110.08	21.00	nan
0.00	0.00	153047049232000.00	299.00	209.64	32.00	nan	0.00	1.00	153047049244000.00	99.00	104.89	19.00	nan
0.00	1.00	153066276224000.00	292.00	309.37	31.00	nan	0.00	0.00	153066276248000.00	44.00	30.85	9.00	nan
0.00	0.00	153144833176000.00	341.00	239.09	30.00	nan	0.00	1.00	153144833180000.00	435.00	460.88	50.00	nan
0.00	1.00	153170411588000.00	547.00	579.55	53.00	nan	0.00	0.00	153170411600000.00	130.00	91.15	17.00	nan
0.00	1.00	153235422488000.00	585.00	619.81	61.00	nan	0.00	0.00	153235422500000.00	117.00	82.03	18.00	nan
0.00	0.00	153273324220000.00	410.00	287.47	37.00	nan	0.00	1.00	153273324236000.00	142.00	150.45	25.00	nan
0.00	0.00	153305824488000.00	464.00	325.33	42.00	nan	0.00	1.00	153305824504000.00	132.00	139.85	26.00	nan
0.00	0.00	153307472956000.00	621.00	435.41	61.00	nan	0.00	1.00	153307472972000.00	152.00	161.04	22.00	nan
0.00	0.00	153330753052000.00	1022.00	716.57	94.00	nan	0.00	1.00	153330753052000.00	331.00	350.69	32.00	nan
0.00	1.00	153332068772000.00	279.00	295.60	30.00	nan	0.00	0.00	153332068780000.00	110.00	77.13	14.00	nan
0.00	1.00	153379371712000.00	555.00	588.02	52.00	nan	0.00	0.00	153379371720000.00	105.00	73.62	16.00	nan
0.00	1.00	153490864776000.00	600.00	635.70	67.00	nan	0.00	0.00	153490864792000.00	54.00	37.86	12.00	nan
0.00	1.00	153617345676000.00	537.00	568.95	53.00	nan	0.00	0.00	153617345688000.00	173.00	121.30	24.00	nan
0.00	1.00	153640156096000.00	480.00	508.56	52.00	nan	0.00	0.00	153640156108000.00	177.00	124.10	23.00	nan
0.00	1.00	153689633112000.00	608.00	644.18	62.00	nan	0.00	0.00	153689633128000.00	46.00	32.25	10.00	nan
0.00	1.00	153784463424000.00	605.00	641.00	60.00	nan	0.00	0.00	153784463440000.00	71.00	49.78	11.00	nan
0.00	0.00	153974768004000.00	483.00	338.65	44.00	nan	0.00	1.00	153974768016000.00	171.00	181.18	24.00	nan
0.00	1.00	154015070620000.00	597.00	632.52	63.00	nan	0.00	0.00	154015070644000.00	87.00	61.00	15.00	nan
0.00	0.00	154134757520000.00	162.00	113.58	17.00	nan	0.00	1.00	154134757532000.00	103.00	109.13	23.00	nan
0.00	1.00	154172308404000.00	479.00	507.50	46.00	nan	0.00	0.00	154172308420000.00	91.00	63.80	14.00	nan
0.00	1.00	154181746564000.00	597.00	632.52	56.00	nan	0.00	0.00	154181746588000.00	68.00	47.68	12.00	nan
0.00	1.00	154278743928000.00	592.00	627.22	49.00	nan	0.00	0.00	154278743956000.00	51.00	35.76	12.00	nan
0.00	1.00	154302718224000.00	271.00	287.12	37.00	nan	0.00	0.00	154302718224000.00	266.00	186.50	30.00	nan
0.00	1.00	154373519020000.00	295.00	312.55	38.00	nan	0.00	0.00	154373519024000.00	72.00	50.48	11.00	nan
0.00	0.00	154394153136000.00	516.00	361.79	52.00	nan	0.00	1.00	154394153144000.00	237.00	251.10	30.00	nan
0.00	1.00	154424883736000.00	524.00	555.18	64.00	nan	0.00	0.00	154424883740000.00	220.00	154.25	25.00	nan
0.00	1.00	154429499772000.00	1291.00	1367.81	110.00	nan	0.00	0.00	154429499780000.00	297.00	208.24	31.00	nan
0.00	1.00	154483321420000.00	561.00	594.38	54.00	nan	0.00	0.00	154483321428000.00	130.00	91.15	17.00	nan
0.00	1.00	154528833508000.00	350.00	370.82	39.00	nan	0.00	0.00	154528833508000.00	294.00	206.13	34.00	nan
0.00	1.00	154871775588000.00	488.00	517.04	52.00	nan	0.00	0.00	154871775592000.00	185.00	129.71	21.00	nan
0.00	1.00	154928675268000.00	164.00	173.76	21.00	nan	0.00	0.00	154928675268000.00	177.00	124.10	23.00	nan
0.00	1.00	154939783304000.00	540.00	572.13	49.00	nan	0.00	0.00	154939783320000.00	93.00	65.21	15.00	nan
0.00	1.00	155013374596000.00	507.00	537.17	55.00	nan	0.00	0.00	155013374604000.00	174.00	122.00	24.00	nan
0.00	1.00	155036910864000.00	640.00	678.08	56.00	nan	0.00	0.00	155036910884000.00	61.00	42.77	9.00	nan
0.00	1.00	155044686548000.00	443.00	469.36	50.00	nan	0.00	0.00	155044686552000.00	316.00	221.56	37.00	nan
0.00	0.00	155044687108000.00	44.00	30.85	18.00	nan	0.00	1.00	155044687132000.00	58.00	61.45	20.00	nan
0.00	0.00	155057708320000.00	141.00	98.86	18.00	nan	0.00	1.00	155057708320000.00	319.00	337.98	39.00	nan
0.00	0.00	155180089952000.00	337.00	236.28	29.00	nan	0.00	1.00	155180089960000.00	194.00	205.54	28.00	nan
0.00	0.00	155185175084000.00	336.00	235.58	36.00	nan	0.00	1.00	155185175148000.00	59.00	62.51	21.00	nan
0.00	1.00	155218584720000.00	591.00	626.16	61.00	nan	0.00	0.00	155218584740000.00	61.00	42.77	12.00	nan
0.00	1.00	155291118636000.00	237.00	251.10	28.00	nan	0.00	0.00	155291118636000.00	74.00	51.88	9.00	nan
0.00	1.00	155314996928000.00	562.00	595.44	59.00	nan	0.00	0.00	155314996940000.00	167.00	117.09	22.00	nan
0.00	1.00	155335297496000.00	547.00	579.55	51.00	nan	0.00	0.00	155335297500000.00	126.00	88.34	15.00	nan
0.00	0.00	155398164604000.00	315.00	220.86	33.00	nan	0.00	1.00	155398164644000.00	24.00	25.43	10.00	nan
0.00	1.00	155422352424000.00	592.00	627.22	64.00	nan	0.00	0.00	155422352436000.00	117.00	82.03	16.00	nan
0.00	1.00	155423197788000.00	436.00	461.94	51.00	nan	0.00	0.00	155423197792000.00	200.00	140.23	23.00	nan
0.00	1.00	155438638604000.00	499.00	528.69	45.00	nan	0.00	0.00	155438638612000.00	232.00	162.66	23.00	nan
0.00	1.00	155451528392000.00	441.00	467.24	51.00	nan	0.00	0.00	155451528396000.00	178.00	124.80	22.00	nan
0.00	1.00	155473919912000.00	529.00	560.48	51.00	nan	0.00	0.00	155473919928000.00	130.00	91.15	17.00	nan
0.00	0.00	155547822900000.00	348.00	244.00	43.00	nan	0.00	1.00	155547822912000.00	126.00	133.50	21.00	nan
0.00	1.00	155549193320000.00	409.00	433.34	43.00	nan	0.00	0.00	155549193328000.00	167.00	117.09	21.00	nan
0.00	0.00	155676248712000.00	200.00	140.23	23.00	nan	0.00	1.00	155676248716000.00	232.00	245.80	37.00	nan
0.00	1.00	155718071912000.00	497.00	526.57	52.00	nan	0.00	0.00	155718071924000.00	90.00	63.10	17.00	nan
0.00	1.00	155725972692000.00	581.00	615.57	67.00	nan	0.00	0.00	155725972700000.00	117.00	82.03	15.00	nan
0.00	1.00	155753287088000.00	257.00	272.29	29.00	nan	0.00	0.00	155753287100000.00	122.00	85.54	16.00	nan
0.00	1.00	156068664836000.00	153.00	162.10	23.00	nan	0.00	0.00	156068664864000.00	66.00	46.28	14.00	nan
0.00	0.00	156118515620000.00	681.00	477.48	57.00	nan	0.00	1.00	156118515628000.00	186.00	197.07	24.00	nan
0.00	1.00	156130662524000.00	240.00	254.28	31.00	nan	0.00	0.00	156130662524000.00	134.00	93.95	19.00	nan
0.00	0.00	156257476040000.00	605.00	424.19	55.00	nan	0.00	1.00	156257476056000.00	137.00	145.15	26.00	nan
0.00	1.00	156273112664000.00	395.00	418.50	47.00	nan	0.00	0.00	156273112676000.00	63.00	44.17	12.00	nan
0.00	0.00	156275310156000.00	190.00	133.22	18.00	nan	0.00	1.00	156275310168000.00	216.00	228.85	30.00	nan
0.00	1.00	156447285012000.00	620.00	656.89	62.00	nan	0.00	0.00	156447285048000.00	56.00	39.26	12.00	nan
0.00	1.00	156512749356000.00	623.00	660.07	59.00	nan	0.00	0.00	156512749400000.00	52.00	36.46	12.00	nan
0.00	0.00	156711501332000.00	465.00	326.03	42.00	nan	0.00	1.00	156711501340000.00	187.00	198.13	23.00	nan
0.00	1.00	156718475284000.00	282.00	298.78	31.00	nan	0.00	0.00	156718475304000.00	76.00	53.29	14.00	nan
0.00	1.00	156741164524000.00	460.00	487.37	44.00	nan	0.00	0.00	156741164528000.00	239.00	167.57	29.00	nan
0.00	1.00	156938880712000.00	248.00	262.76	31.00	nan	0.00	0.00	156938880716000.00	132.00	92.55	14.00	nan
0.00	1.00	156969769432000.00	631.00	668.54	55.00	nan	0.00	0.00	156969769464000.00	66.00	46.28	13.00	nan
0.00	0.00	156988276144000.00	168.00	117.79	22.00	nan	0.00	1.00	156988276156000.00	118.00	125.02	20.00	nan
0.00	1.00	157023543160000.00	288.00	305.14	37.00	nan	0.00	0.00	157023543176000.00	75.00	52.59	12.00	nan
0.00	1.00	157025658076000.00	501.00	530.81	45.00	nan	0.00	0.00	157025658084000.00	150.00	105.17	19.00	nan
0.00	1.00	157037594196000.00	608.00	644.18	60.00	nan	0.00	0.00	157037594208000.00	119.00	83.44	16.00	nan
0.00	0.00	157054978204000.00	671.00	470.46	58.00	nan	0.00	1.00	157054978228000.00	136.00	144.09	24.00	nan
0.00	1.00	157066019800000.00	633.00	670.66	57.00	nan	0.00	0.00	157066019872000.00	39.00	27.34	14.00	nan
0.00	1.00	157206638888000.00	1089.00	1153.80	103.00	nan	0.00	0.00	157206638896000.00	444.00	311.31	43.00	nan
0.00	1.00	157221734932000.00	391.00	414.26	43.00	nan	0.00	0.00	157221734932000.00	409.00	286.77	41.00	nan
